text	category	polarity
nicholas cage in en iyi filmlerinden biri film kendini birkaç kez izlettiriyor nerdeyse televizyonda her görüsümde izlemisimdir bos yere kötü yorum yapmaya gerek yok 10 üzerinden 10.	movie	positive
birçok filmde lafi geçen film ,basyapit mutlaka izleyin ve izlerken bir kutu çikolata alin	movie	positive
yahu alisildik gerilim filmlerinden, kizlarin kaçis ve ayapi takilip katile yem olus sahneleri biktirdi artik.kötü ötesi bir film.. harcadigim zamanima acidim.izlerken türk gerilim filmleri aklima geldi; trajikomik...	movie	negative
eger ronny yu, filmi animeye birebir bagli kalarak çekerse gercekten harika bir görsel sölen izleyecegimiz konusunda süphem yok!.	movie	positive
hayatimda izledim en ama en kötü,konusu belli olmayan saçmaliklarla dolu tamamen insanlarin zamanlarini bosa harcamalari amaciyla çekilmis bi kaç üniversiteli zirvaligi sakin izlemek gibi bi hataya düsmeyin....	movie	negative
kesinlikle müthis bi film adamin oyunculugu süper savasi ve o araya sizan aski insanin ruhuna yansitan bi film kesinlikle izlenmeli.	movie	positive
bu filmden çikarilacak o kadar çok varki tabiki anlayana yada anlamak isteyene. çok güzel bir film,gerçek bir yasam öyküsünden alinmis olmasi farkli bir güzel kiliyor. izlenmesi gereken bir film.	movie	positive
paraniza yazik cidden berbat ötesi....	movie	negative
tek kelimeyle büyüleyiciydi....	movie	positive
bu kadar sikici bir film izlemedim bence çook kötü. .	movie	negative
temasi, senaryosu, yönetmenligi, oyunculugu, kurgusu ile söyleyecek söz birakmayan muhtesem bir film....	movie	positive
çok sade bir flimdi konusu belki güzeldi ama hiç üstünde durmamislar kisacasi verdigim paraya biraz acidim	movie	negative
'herseyimizi alabilirler ancak özgürlügümüzü asla alamazlar' !'william wallace'!izledigim en iyi filimdi ve öyle kalacak daha iyisi olamaz.	movie	positive
güzel film demek bu film demek bence hayatimda bu kadar keyif alaraka izleidigim nadir filmlerden zaten tom hanks yetiyor ..cocuklugumda izledim halen sikilmadan izliyorum....	movie	positive
bence bazilari filmi seyretmeden yorum yapiyo.bu film evet çok güsel degil ama bence içerik olarak degisik bir film güzel bence.	movie	positive
film baslayali yarim saat olmadan çok keyifli ve tatli bir uykuya daldim. arasira uyanip izlemeye devam ettim. fakat sonuç yine ayni. ne kadar uyandiysam, film beni tekrar o kadar uyuttu..	movie	negative
hayatimda izledigim en iyi filmlerden biri diyebilirim... o müthis kurgusu, cristian bale, hugh jackman ve michael caine'nin muhtesem performanslari, senaryo ve izleyiciyi çekmenin en güzel ve en çekici yolu scarlett johansson gibi bir doping! üstelik etkileyici diyaloglarinida unutmamak lazim... .	movie	positive
oyuncu seçimiyle,atmosferiyle,çekimleriyle çok güzel bir yapim..sadece biraz kisa geldi bana..adam gibi bir kurt adam filmini özlemisiz...	movie	positive
bence süper bir film harika gidilmesi gereken bi film bizlerede hak vericeksiniz hayirli seyirler...	movie	positive
gerçekten çok kötü bir film. korku degil çocuk filmi olmaliymis. hitap edecegi yas kitlesi ancak çocuklar olabilir..	movie	negative
is görmez bir film 'wanted' ile kiyaslayanlara lafim sudur: 'yanina bile yaklasamaz.' eger angelina degilde baska biri oynasaymis filmin sonunu getiremezdim heralde..	movie	negative
agladim....harika bir filmdi.tam,müthis,mükemmel,harika,iltifatlarin yetersiz kalacagi dev bir basyapitti!10 üzerinden 10000000000000000 yetmez!!!!!.	movie	positive
bu kadroyu ziyan etmisler bu filmle, filmin sonunu zor getirdim kesinlikle izlenmemesi gereken bi film	movie	negative
83 dakikalik aksiyon filmimi olur. 2 dans 2 patlama 2 istanbul manzarasi bitmistir film tvde cikarsa izlerim baska türlüde para mara vermem buna	movie	negative
altioklar türkiye'de film çektigi sürece bunlari görecegiz eminim, bir film ancak bu kadar gereksiz olabilir....	movie	negative
bu filme ne umutlarla gitmistim. ama gerçekten filmde sikintidan napicagimi sasirdim tam bir hayal kirikligi ..	movie	negative
peker açikalin ve saz ekibinin oynadigi filmden hayatta hayir gelmez.at çöpe gitsin.	movie	negative
ilk kez bu sitede gördüm ve izlemeye karar verdim.tom hanks herzamanki gibi müthis.harika ötesi bi film....	movie	positive
buradaki yorumlari okuyunca çok güzel bir filmle karsilasacagimi umdum ama oldukça sikici bir filmle karsilastim. küçücük çocuklarin aski inandirici degildi ve oyunculuklari çok kötüydü. twilight çok daha üstün. 4,.	movie	negative
son zamanlarda izledigim en iyi gerilim film desem yeridir... konusu tabi yine klasik ama geçen zamanda gerçekten orda olmak istemiyorsunuz... bi anda kendinizi film içinde buluyorsunuz... .	movie	positive
filmin gecikmesi çok kötü oldu... simdi ne güzel izlemis olucaktik tam 16 aydir yeni bir harry potter filmi seyretmiyorum sanirim bi 6 ay daha seyredemicem ....	movie	negative
iyi filmdi bu iyi...bu aralar beni böyle saran bi film seyretmemistim.bi ara kilitlendim filme resmen..christian bale müthis bi oyuncu ya...	movie	positive
bencede güzel bir film, suan vizyondakilerin içinde en izlenesi film diyebilirim..	movie	positive
film konusuna ve türüne aldanip sakin gitmeyim çünkü dram/komedi ile alakasi yok...belgesel içerikli...karisik ve fazla detayci bir anlatim yüzünden konu hakkida bilgisi olmayanlar için bir hayli sikici..kuantum fizigi hakkinda bilgi edinmek isiyorsaniz film izlenebilir hale geliyor...	movie	negative
cannes keske su nuri bilge ceylana ödül degilde film nasil yapilir dersi verse çok mutlu olarum. . filme gelince tamamen trajedi, korkunç!.	movie	negative
paul andersonun elinde eriyen,çürüyen bir seri oldu ölümcül deney.her filmde seriden,konusundan daha da uzaklasildi.bu filmde de farkli bir sey görmedik.konu ciddi anlamda ilerlemiyor,millanin çok büyük bir hayrani olarak bunlari söylemem ayri bir üzüntü verici olay.kuru aksiyon karin doyurmaz. .	movie	negative
kesinlikle zaman kaybi ...	movie	negative
müthis bir film gerçekten....	movie	positive
tamamen filme duygu yukleyerek turk milletinin damarina basmaya çalsmislar ve basardilarda filmden ciktigimda kadinlarin goz yaslarini silerek simdi bide aliyede aglariz demeleride bunu kanitliyo... film namina bu kadar abartilacak bisi yok aldigi puanida haketmiyor ,5.	movie	negative
bu filme gidip paranizi sokaga atmayin klasik bir turk filmi.	movie	negative
zaman kaybi sadece.. ne oyunculuk ne de baska bisi belemek anlamsiz bu filmden. ne efekt nede baska bisi. ask filmi izlicekler daha degisik filmlere yönelsinler..	movie	negative
saçmaliklarla dolu ölüm sahneleri ve gereksiz bir devam filmi. birinci ve ikinci filmlerde olabilecek ölüm sahneleri vardi en azindan. simdi ise igrençlesmek adina her saçmaligi düsünmüsler..	movie	negative
hayatimda izledigim en kötü film.... tek hosuma giden müzigi oldu..	movie	negative
vakit kaybiydi...diger romantik komendiler gibi degil evet ama zorla bitirdigim bi filmdi.sikici geldi..	movie	negative
zamannza acyn ve uzak durun. bombo bir film..	movie	negative
alakasi bile yok bu ne!animesiyle alakasi yok gitmeyin bence..	movie	negative
of ya bn bu filme gitmeyi çok istiyodum ama yas siniri oldugu için gidemiyorum böyle bisey olamaz ya.	movie	negative
arkadas hakli ok kötü bi film bu komedi yapalim dye batirmislar filmi.	movie	negative
yazik yazik,imdb top 100 de 1. sirada!sinema sever olarak utaniyorum....	movie	negative
bu filmde gerçekten bir kere daha tom hanks hayrani oldum tek kelime ile mükemmel bir film izlemeyen çok sey kaçirir kesinlikle izleyin.	movie	positive
bu filmi komedi türünde nasil degerlendirmisler anlam. veremedim..	movie	positive
arkadaslar bencede vaktinizi harcamayin, basit bir film olmus. hiic bir özelligi yok, türkçe dublaj deseneiz keza kötü.. . aldigi puanda degerinden fazla..	movie	negative
herkes biseyleri büküyor o kadar büküyorlar ki film de bükülmekten nasibini almis ve ortaya yamuk bisey çikmis...	movie	negative
ben pek tutmadim bu filmi cok basitlestirmisler bence klasik konu ve tahmin edilebilcek bir final himmm ben tutmadim.	movie	negative
gerilimin zaman zaman sizi yerinizden kaldirttigi güzel bir film....	movie	positive
cok guzel bi gerilim filmi olmus.gece matinasi daha etkili olabilir tavsiye ederim.	movie	positive
rock müzikali tadinda oldukça komik bir filmdi. jack blackin performansi her zamanki gibi çok iyiydi..).	movie	positive
her seyin ilki güzeldir..	movie	negative
anlatilamaz yasanir dediklerinden filmi her seferinde izlemeye gayret ederim izlemeyenin vay haline.	movie	positive
quantin tarantinonun ne kadar iyi bir yönetmen ve samuel jackson in da ne kadar iyi bir oyuncu oldugunu görmek isteyenler bu filmi izlesin ....	movie	positive
en iyi film denince aklima 3 film gelir devamli. cesur yürek, esaretin bedeli ve baba. her defasindada kalbimden biraz daha cesur yürek demek geçer. bende öyle derim	movie	positive
öylesine tv izlrken rastladigim sonrasinda kacirmamak icin hic bi reklamda zap yapmadigim sonunda annemi we kardesimi aglatan (bkz:erkek adam aglamaz) film.izledigim en ii film diyebilirim sonra hemen aldim tabi cd sini.	movie	positive
evet arkadasim iki puan çok fazla olmus.çünkü direk sifir.birak neden ingilizce konusmanin yasak oldugunu anlamayi,radyo spikeri abuk subuk konusmaya baslayinca kadinda anlamadi ne oldugunu.içinden kesin kariyerim bitti diyodur...	movie	negative
izledigim en sikici filmdi.ödüllü film diye izleyip yanildim.filmin sonuna kadar belki bisey olur diye bekleyip de hiç birsey olmayan bir film.sinema salonundan çikan herkesin bu neydi simdi öff pöfff seklinde yorumlarini duydum.ödüllü film sevenlere biseyler ifade edebilir belki..	movie	negative
film oldukça kötü idi. oyunculara aldandik gittik ama tam manasiyla vakit kaybi oldu..	movie	negative
hiç abartmiyorum hayatimda izledigim en iyi filmlerden biri diyebilirim.tam bir basyapit niteliginde.oscar aldigina hiç sasirmadim.tekrar tekrar izlenebilecek,arsivlerde tozlanacak bir film..	movie	positive
filme jason statham için gittim sonuna kadar hersey akillica kurgulanmis ve seyirciyi kandirmak için baya bir çaba harcanmis.jason iyi oynamis ama kötü adam ona yakismamis.yine de sürükleyen bir film..	movie	positive
1994 model olanini üstüne tanimam. ancak anternatif olarak izlenilir okadar .	movie	negative
bence film gayet güzeldi.farkli bir konusu var.hiç sikmiyor.sürekli bir hareketlilik mevcut.bence kesinlikle kaçirilmamali..	movie	positive
saldirgan bir film, garip bir espiri anlayisi var. .	movie	negative
bu yönetmen ve senaristin 2 filmi var biri 18 ler takimi digeride bu ikisi 2.8 fazla alamamislar yani ne diyim bu filmin için harcanan zamana na mi paraya mi bilemiyorum.	movie	negative
biz türk sinemasi olarak niye korku filmi yapamayiz acaba'bu filmde korku namina hiçbirsey yok...ama gel gör ismi korku filmi ..vasatin hayli altinda bir çalisma.büyü filmi hariç hakikatende henüz bir örnek veremedik korku sinemasina.	movie	negative
benim anlamadigim sey, tamam filmi begenebilirsin çok da güzel diyebilirsin ama yapmayin allah askiniza film bahsedildigi kadariyla muhtesem ve hele de bir basyapit kesinlikle degil.basyapit izemek istyenler mart ayini beklesin..300 spartali.	movie	negative
senarist çok enteresan bir konuya parmak basmis. aferin ona.	movie	negative
cok aptal bir film sakin gitmeyin cok sacma basi biraz komik ama berbat hep küfür cok aptalca uzun lafin kisasi paraniza yazik gitmeyin.	movie	negative
senaryo, müzikler, oyunculuklar hepsi 10 numara sinemanin saheser filmlerinden biri....	movie	positive
etrafimdaki herkes filmi o kadar cok övdügü için nihayet bugün izleyebildim,fakat hiç begenmedim siradan basit bir film.bu kadar abartilmasini anlayamadim..bi kere güzel bir konusu yok,finali berbat...izlemesemde olurdu yani.	movie	negative
sinemada harcanan vakte yazik. beklentileri karsilamiyor. bu kadroyla bu kadar kötü bi film nasil yapilabilir aklim almiyor...	movie	negative
beklenmedik bi sonla bitiyor gayet güzel bi film olmus... .	movie	positive
bu kadar corny bir filmi nicolas cage bile kurtaramamis. sakin izlemeyin.. son ana kadar insan umut ediyor ama bombos bir film. cok yazik olmus..	movie	positive
film bastan sona büyüleyici.bir sihir gösterisi.son zamanlarda çikan ender basarili filmlerden biri .alkislamak lazim....	movie	positive
kötü finaliyle beni derin hayalkirikligina ugratmis film .	movie	negative
yorumlara kulak aldirmadan gittigim bi filmdi,ama pisman oldum igreç espiriler ve bosa giden vakit...	movie	negative
gelmis geçmis en iyi filmimiz.hem aglatan hem güldüren böyle bir film daha yok sinemamizda.bu filmi için emegi geçen herkesi kutluyorum.bu oscari kesinlikle hak etmisti....	movie	positive
filmin ilk yarisi çok iyiydi.morgan biraz daha görünseymis iyi olurmus..	movie	positive
süperrrrrrrrr bir film tek kelimeyle acaip süper ben bu filmi sinemada izledim çok korkunç ve maceraydi içimden tekrar tekrar izlemek geldi hayatimin en iyi animasyonu diyebilirim sanki filmin içindeymis gibiydim çok korktum ama herkeze tavsiye ederim herkez izlesin.....	movie	positive
orijinal,sürükleyici,hareketli bir macera filminden bekledigim her seyi barindiriyor.kismende olsa sonu beni sasirtti klasik hollywood finalini yapmamislar güzel olmus.izleyin begeneceksiniz..	movie	positive
benim gözümde puani yok hatta eksilerde...	movie	negative
tizep nickli arkadasin dediklerine aynen katiliyorum. izledigim en dandik filmler listesi yapsam kesin ilk üçte yer alir. tam bir zaman kaybi..	movie	negative
harika bi flimdi müthis dövüs sahneleri ve dramatik bi son vardi insan bu flim izleyince gerçekten kung-fu ögrenesi geliyor çok mükkemmel bi flimdi dövüs sahleride o kadar abartili degildi tam yerinde bi flim .	movie	positive
basarili ve özgün bir komedi oldukça eglenceli.	movie	positive
filmi izlerken acayip bunalima girdim diyebilirim vasatin çok altinda bir film vakit kaybi olarak görüyorum(benden . vakti bol arkadaslar izleyebilir.. saygilarimla....	movie	negative
vasat alti bir filmdi, izledim ama sikildim resmen,ikiside çikar muhtemelen,deacon ayakta kaldigi için.. .	movie	negative
bu kadrodan böyle bir film çikmis yazik olmus... oyunculuklar güzel ama senaryo ve filmin gidisi hiç de öyle degil.. yinede film e vasat demek haksizlik olur. benim degerlendirmem  (cd den izlenilebilir,ama sinemada para verip izlemeye degmez. özellikle ankarada yasiyorsaniz 2 ögrenci:24tl).	movie	negative
"""mükemmel"".."	movie	positive
gerçekten inanilmaz bir film.izledigim filmlerin en mükemmellerinden biri.gerek senayosuyla gerek müzigiyle inanilmaz.filmin en can alici noktasi ise bitisi.insanin bu filmden etkilenmemesi imkansiz..	movie	positive
gerçekten gzl filmdi. ben begendim , ama filmde en çok güldügüm kisim , al pacino nun o haliydi. adami ne kiliklara sokmuslar. çok eglenceli ve hostu. sarisin cadi çoooook gzldi. mutlaka izleyisnnn.	movie	positive
film fragmanindaki gibi müthis degil! zaten filmdeki korkunç sahneler fragmaninda gösteriliyo.hiç ürkütmedi bile....	movie	negative
bu kadar igrenç bir filme gittigim için kendime gelmem en az 3 gun alacak!!ne konusu ne de baska biseyi olan bir filmdi!!lütfen zamaninizi bu filme giderek harcamayin!!.	movie	negative
gerçekten berbat bir filmdi,ciddi saçmalamislar...kesinlikle izlemeyin vakit kaybi, dogru düzgün konusu bile yoktu ....	movie	negative
türk sinemasi icin dönüm noktasi olan bir film, bu filmden sonra sinema filmi nasil yapilir biraz daha ogrenildi diye dusunuyorum..	movie	positive
sikici! çok alinti bir film!.	movie	negative
hayatimin akisini degistiren hatta felsefemi belirleyen bir film bu.you never know what you gonna get it.......	movie	positive
