Country	Domain	ID	Polarity	Product	Rating	Software	Text
Saudi Arabia	restaurants	3848	Positive	مطعم كوبر شندي			  قبل سنة واحدة تقييمي للمطعم الاكل : 10 / 10 بس الاكل شويه حار وانا معدتي ماتتحمل المكان : 10 / 10 ديكوره وجوه الداخلي كأني بقصر مررره حلووو .. الخدمه : ممتازه وكل الوقت يسألون اذا مرتاحين تبون شي .. الاسعار : من متوسطه الى مرتفعه بس عادي كل المطاعم كذا
Egypt	Bakeries and Goodies	966	Negative	حلوانى الكرنك			مهو الباد ديليفري اكسبيرينس لازم تتكتب برده، انا مجربتش أكل القنبلة من عند الكرنك بس لاقيت الناس كلها هتتجنن عليها، و عمالين يحكوا عن أطباق أسطورية، و معرفش آيس كريم على كنافة على بسبوسة و حاجات لا يتخيلها عقل، قلت أجرب و أبتدي من ليفل المبتدئين و اجيب رز بلبن و أشوف، طلبنا فعلا و استنينا ساعة إتنين تلاتة، مجاش، بعد أربع ساعات و شوية وصل الديليفري، طبعا كنا زهقنا جدا و مش عاوزين حاجة خلاص، و كالعادة في المواقف دي مرضيناش نستلم الاوردر، و زاد فوقيه إننا لاقينا الديليفري لوحده 25 جنيه، اللي هو مبيحصلش في أي مطعم في العالم أصلا، علما بإنه زميايلي جايبين من عنده كتير، و ان مكانه في محيط وسط البلد و احنا في جاردن سيتي، فزدنا إصرار على إننا مش هنستلم الاوردر، الولد اللي كان جايب الاوردر كان قليل الادب و الذوق فعلا، و كان بيتكلم بطريقة سيئة جدا، ده كان كفيل بإني أعلم عـ المكان، و أحطه في البلاك ليست بتاعتي، فخلوا بالكم
Jordan	restaurants	5652	Negative	أزكدنيا			أنا بحب عند أزكا دنيا كتير شغلات, بس صراحة بحس كميات الأكل وحجم الأطباق مش كافية ولا مشبعة الصراحة والمصيبة انو مش رخيص المحل ف مداما انا دافعة ودافعة المرة الجاي بروح ع مكان بشبعني!
	Software	1128	Negative		1.0	Line	اي كلام صار احنا نبغا اتصال سريع وخفيف بعد هذه التحديثات صار الاتصاله به صعب حتى مع نت قوي وتجهنا الى تطبيقات اخرى اذا لم تتم اصلاح هذه المشكله يبدو اننا سنحذفه لانه ليس له فايده ركزوا على ان يكون الاتصال سهل وسريع .
Saudi Arabia	hotels	2279	Positive	فندق لوذان			(جيد جداً) قبل 4 شهور الفندق مره مريح وخاصه ان في خصوصيه للبنات والحريم من شهر كانت مشاركه عندهم بالنادي وخدمتهم ومدرباتهم على اعلى مستوى من الكفائه واحلا شئ انه حريم بس وشعور بالراحه الشهر كلف 700ريال عندهم بالنادي وزيارة الفندق ماينشبع منها
Saudi Arabia	restaurants	3679	Positive	مطعم البستان الصيني			  قبل 5 شهور اكلهم صيني على الاصول والطعم الصينية الاصلي مرة واضح مرة احب الجلسة حقتهم كلها خصوصية ووعندهم غرف مرة كبيرة وزينة واكلهم ممتازة وزين الديكورات ماشاء الله روعة انصح فيهم
	Software	651	Positive		4.0	Skype	كيف استعمله شراء رصيد ام على واي فاي ارجو الاجابه
Saudi Arabia	restaurants	3096	Positive	ذا نودل هاوس			(جيد جداً) قبل عامين الاكل الصينى هنا مميز وفي نكهات خاصه وتشكيله واسعه واسعارهم مافيها اى مبالغه
Kuwait	hotels	4528	Positive	شيراتون الكويت			  مطهم الشيراتون مميز ويتميز بأكلات جميـــــله ومقبلات جدآ جميــــله وهو في عاصمه الكويت وجميل جدآ وشكـــــــــــــــــــــــــرأ لــــــــكم
Jordan	Cafes	1229	Negative	كافيه حنين			"انا رحت عليه إمبارح لأول مرة و متأكدة إنها آخر مرة..هلأ المحل: ديكوره و موقعه ممتاز ،، الخدمة سيئة و الشباب اللي بيشتغلوا هناك مو طايقين حدا يحكي معهم،،..بس ككمية أكل كتير قليلة و السعر جداً عالي مقارنة مع الكافيهات التانية اللي بتشتغل بنفس المجال الحساب كتيير طول لإجا و نفس الشي لما كنا عم نستنى الباقي...و بس حكيت مع واحد من الشباب اللي بيشتغلوا هناك رد علي بطريقة فظة و ""جفصة"" لدرجة إني ما تركت أي إكرامية"
Saudi Arabia	Fashion	1581	Positive	دبنهامز			  قبل سنة واحدة طبعا شي غنى عن التعريف والاروع من كذا الموديلات الى عندهم اكيد ما تلاقينها باي مكان ثاني والاروع من كذا التنوع الى تلاقينة عندهم من شنط من احذية انا بصراحة مرة احب اشتري من عندهم وانصح الكل بزيارة
Egypt	restaurants	5227	Negative	سيلنترو			ماذا حدث ل سيلانترو؟ سيلانترو المكتبة كان من اكتر الاماكن اللي بحبها عشان الفيو وكمان كنت بحب الهوت تشوكليت بتاعهم اوي. بس فجأة وبدون مقدمات كدة لقيت الخدمة فيه بقيت سيئة جدا للأسف ومستوى نضافة المكان بقى ولا كأننا في قهوة بلدي التكييف معظم الوقت مش شغال والواي فاي نفس القصة. المهم يعني انا روحت من قريب وطلبت كراميل ماكياتو بس اللي جالي كان حاجة تانية خالص لبن ساقع عليه نقطتين صوص كراميل حاجة كدة غير مفهومة وملهاش طعم لدرجة اني قولت للويتر انتو فاهمين الكراميل ماكياتو غلط خالص على فكرة وكانت اول مرة في حياتي اتعامل مع ويتر بقلة ذوق. للأسف بجد المكان بقى سيء جدا ولو روحت جعان 70% من الاوقات مش هتلاقي حاجة تتاكل. انا زعلانة جدا ان مكان بالفيو التحفة ده يتدمر كدة.
Yemen	Political	530	Positive				من اراد العدل والمساواة فليتبع هادي وشرعيته فمشروعه قمة العدل ومن اراد مصلحت طايفته او حزبه فليشتغل خراب حتى يتمكنون من رقبته باذن الله
	Software	102	Positive		5.0	WhatsApp Messenger	برنامج رائع جدا في كل شيء جميل في حياتنا اليومية التي كانت قد لا تكون جميله من دونه بشكل كامل من خلال الرابط بين الناس في كل مكان
Eygpet	Political	153	Positive				قرار في محله
Saudi Arabia	restaurants	3078	Positive	ديو			  قبل سنة واحدة انا زورتهم وكان الاكل عندهم جدا روعة ويقدمون الاطباق بشكل مميز ورائع انا جربتهم اكثر من مرة وكل مرة يكون انطباعي عنهم احسن من المرة الى قبلها الاسعار مهب غاليه يعني على هوا الطلب الى تطلبة المشكلة الوحيدة عندهم الزحمة لو انهم يوسعون المحل شوي
Saudi Arabia	restaurants	3652	Positive	مطعم الأفندي			(جيد جداً) قبل 9 شهور طبعا في اول كلامي من التعليقات التي قرأت في المنتديات الاخرى هناك كلام يجب قوله في البداية (اننا لسنا جميعا على ذوق واحد في استطابة الاطعمة وعدم استطابتها) ثم بعد ذلك اقول هناك امور اخرى مثل النظافة وجودة الطهي وحسن اختيار التوابل ووزنها طبعا انا لست خبيرا بالتغذية ولكن هذا مجرد راي مجرب ايضا تقديم الطعام وطريقة ذلك وحسن العرض فانا من خلال ذلك استطيع اقول البيك والافندي اولاد عم لكن هذا خوخ احمر وهذا خوخ اصفر ويحتمل ان هناك من يفضل النوعين او يفضل احدهما على الاقل وكلاهما عندي للامانه رائعين واشعر من خلال الوجبات وتنوعها وجودة المقدم يهتمون بامر الزبون وهناك مطاعم لااريد ذكر اسماءها حتى لااحرج الاخوة هنا والله كانك تشحت الاكل البايخ منهم شحاته ومستوى النظافه والله عندي لايقارن ارجوا ان اكون وفيت الموضوع وبتغطية جيده وشكرا للجميع اما الفروع التي اعرفها هناك فرع في النسيم وفرع في الخزان وفرع شارع البطحاء بالقرب من الحراج وفرع في الربوة ويعجبنى اكلهم
